,genome_id,source,organism,genus,species,strain,closest_placement_reference,Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,contig count,Genome size (bp),ctg_N50,ctg_L50,ctg_N90,ctg_L90,ctg_max,gc_avg,gc_std,CDS,Completeness (%),Contamination (%),Relative abundance (%),5S-full,5S-partial,16S-full,16S-partial,23S-full,23S-partial,Circular,Taxa (GTDB),Genome,Phylum,# of Contigs,Length (bp),CheckM Completeness %,CheckM Contamination %,ncbi_mapping,Level,WGS,BioSample,Isolate,Taxonomy,original_genome_id,%GC,CheckM completeness,CheckM contamination,MAG draft quality,Site,Year,Environment,Sample,Depth (cm),BGCs,BGCs (in >10kb contigs),CD domains,KS domains,CD+KS domains,Depth trend,Vegetation trend,Previous publication,classification,viewable,sample,name,sequences,location,basepairs,created_on,coordinates,attributes,material,biome,library,country,sequencing_method,sequence_type,feature,GC,GC std,Genome size,# ambiguous bases,# scaffolds,# contigs,Longest scaffold,Longest contig,N50 (scaffolds),N50 (contigs),Mean scaffold length,Mean contig length,Coding density,Translation table,# predicted genes,Chrs
2,mgm4762884.3,custom,,,,,,,,,,,,,,,,,93.47532116294796,4.978794025447169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__ARS1246;f__ARS1246;g__;s__,1.0,mgs611139,Smooth.148,669,"Nilemah, Shark Bay, Western Australia","4,089,912",2017-09-07 17:58:02,"-26.421285, 114.2789009","{'bowtie': '0', 'assembled': '1', 'filter_ln': '0', 'sequencing_method_guess': 'assembled', 'pipeline_id': '265f20d6-ebd8-44ea-be5f-4ff660611f94', 'priority': 'immediately', 'dereplicate': '0', 'checksum': '56c180a1da347acd381aa10c891c9bcb', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'file_name': 'Smooth.148.fasta', 'aa_pid': '90', 'type': 'ASCII_text', 'sequence_type_guess': 'WGS', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:55:56', 'unique_id_count': '669', 'min_ln': '1', 'filter_ln_mult': '2.0', 'completedtime': '2017-09-07 22:28:42', 'pipeline_version': '4.0.2', 'max_ambig': '5', 'suffix': 'fasta', 'm5nr_annotation_version': '1', 'rna_pid': '97', 'prefix_length': '50', 'dynamic_trim': '0', 'file_type': 'fna', 'm5rna_sims_version': '7', 'min_qual': '15', 'sequence_content': 'DNA', 'screen_indexes': 'h_sapiens', 'max_ln': '19022', 'filter_options': 'skip', 'filter_ambig': '0', 'm5nr_sims_version': '7', 'max_lqb': '5', 'fgs_type': '454'}",sediment,aquatic biome,mgl611141,Australia,assembled,WGS,lake,0.5106134312914312,0.0191474804996372,4089912.0,0.0,669.0,669.0,62825.0,62825.0,9760.0,9760.0,6113.470852017937,6113.470852017937,0.9233340472851248,11.0,4161.0,
3,mgm4762890.3,custom,,,,,,,,,,,,,,,,,95.56159420289856,2.76268115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__;s__,1.0,mgs611088,Smooth.098,832,"Nilemah, Shark Bay, Western Australia","5,165,972",2017-09-07 17:58:43,"-26.421285, 114.2789009","{'filter_ln': '0', 'bowtie': '0', 'assembled': '1', 'checksum': '8d5516bf0d5f73bf5449c93cedf9dc0f', 'dereplicate': '0', 'priority': 'immediately', 'pipeline_id': 'ca1fb9d7-5eae-45fd-be90-81553701e282', 'sequencing_method_guess': 'assembled', 'sequence_type_guess': 'WGS', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:07', 'aa_pid': '90', 'type': 'ASCII_text', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'file_name': 'Smooth.098.fasta', 'min_ln': '1', 'filter_ln_mult': '2.0', 'completedtime': '2017-09-07 22:35:07', 'pipeline_version': '4.0.2', 'unique_id_count': '832', 'dynamic_trim': '0', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'prefix_length': '50', 'suffix': 'fasta', 'max_ambig': '5', 'm5rna_sims_version': '7', 'file_type': 'fna', 'filter_options': 'skip', 'screen_indexes': 'h_sapiens', 'max_ln': '17814', 'sequence_content': 'DNA', 'min_qual': '15', 'max_lqb': '5', 'fgs_type': '454', 'm5nr_sims_version': '7', 'filter_ambig': '0'}",sediment,aquatic biome,mgl611090,Australia,assembled,WGS,lake,0.5754657593962956,0.0190552116474344,5165972.0,0.0,832.0,832.0,46104.0,46104.0,9351.0,9351.0,6209.100961538462,6209.100961538462,0.8450150329889515,11.0,4758.0,
4,mgm4762891.3,custom,,,,,,,,,,,,,,,,,97.72727272727272,2.9745989304812834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__;s__,1.0,mgs611049,Smooth.060,311,"Nilemah, Shark Bay, Western Australia","4,109,202",2017-09-07 17:58:50,"-26.421285, 114.2789009","{'checksum': 'b46f704bc6e639127e2bbca3695c891a', 'dereplicate': '0', 'priority': 'immediately', 'pipeline_id': '14e9ded5-8c8b-4b45-bbc8-f4e6e366f394', 'sequencing_method_guess': 'assembled', 'filter_ln': '0', 'assembled': '1', 'bowtie': '0', 'pipeline_version': '4.0.2', 'completedtime': '2017-09-07 22:29:35', 'min_ln': '1', 'filter_ln_mult': '2.0', 'unique_id_count': '311', 'publication_date': '2017-09-19 05:56:08', 'm5rna_annotation_version': '1', 'sequence_type_guess': 'WGS', 'type': 'ASCII_text', 'aa_pid': '90', 'file_name': 'Smooth.060.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'm5rna_sims_version': '7', 'file_type': 'fna', 'dynamic_trim': '0', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'prefix_length': '50', 'suffix': 'fasta', 'max_ambig': '5', 'fgs_type': '454', 'max_lqb': '5', 'm5nr_sims_version': '7', 'filter_ambig': '0', 'filter_options': 'skip', 'max_ln': '59694', 'screen_indexes': 'h_sapiens', 'sequence_content': 'DNA', 'min_qual': '15'}",sediment,aquatic biome,mgl611051,Australia,assembled,WGS,lake,0.658529320291385,0.0154074642015293,4109202.0,0.0,311.0,311.0,179188.0,179188.0,47843.0,47843.0,13212.868167202572,13212.868167202572,0.8897299280979616,11.0,3455.0,
5,mgm4762895.3,custom,,,,,,,,,,,,,,,,,93.36405529953916,0.9190988223246288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__;g__;s__,1.0,mgs611085,Smooth.094,"1,157","Nilemah, Shark Bay, Western Australia","3,980,400",2017-09-07 17:59:17,"-26.421285, 114.2789009","{'sequence_content': 'DNA', 'min_qual': '15', 'filter_options': 'skip', 'max_ln': '8391', 'screen_indexes': 'h_sapiens', 'm5nr_sims_version': '7', 'filter_ambig': '0', 'fgs_type': '454', 'max_lqb': '5', 'suffix': 'fasta', 'max_ambig': '5', 'dynamic_trim': '0', 'm5nr_annotation_version': '1', 'rna_pid': '97', 'prefix_length': '50', 'file_type': 'fna', 'm5rna_sims_version': '7', 'file_name': 'Smooth.094.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'publication_date': '2017-09-19 05:56:13', 'm5rna_annotation_version': '1', 'sequence_type_guess': 'WGS', 'type': 'ASCII_text', 'aa_pid': '90', 'completedtime': '2017-09-07 22:31:56', 'pipeline_version': '4.0.2', 'min_ln': '1', 'filter_ln_mult': '2.0', 'unique_id_count': '1157', 'assembled': '1', 'bowtie': '0', 'filter_ln': '0', 'priority': 'immediately', 'pipeline_id': '388cdf23-b6dc-4b31-8264-94a864de1486', 'dereplicate': '0', 'sequencing_method_guess': 'assembled', 'checksum': '774f43861ecf34b9a2ef1155e1182bbd'}",sediment,aquatic biome,mgl611087,Australia,assembled,WGS,lake,0.5166430509496533,0.0177519990678881,3980400.0,0.0,1157.0,1157.0,18782.0,18782.0,4383.0,4383.0,3440.276577355229,3440.276577355229,0.8670329615114059,11.0,4121.0,
6,mgm4762897.3,custom,,,,,,,,,,,,,,,,,96.61180124223604,4.1699604743083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Rhodothalassiaceae;g__;s__,1.0,mgs611130,Smooth.139,414,"Nilemah, Shark Bay, Western Australia","3,194,643",2017-09-07 17:59:30,"-26.421285, 114.2789009","{'sequence_content': 'DNA', 'min_qual': '15', 'filter_options': 'skip', 'screen_indexes': 'h_sapiens', 'max_ln': '24563', 'm5nr_sims_version': '7', 'filter_ambig': '0', 'fgs_type': '454', 'max_lqb': '5', 'suffix': 'fasta', 'max_ambig': '5', 'dynamic_trim': '0', 'rna_pid': '97', 'prefix_length': '50', 'm5nr_annotation_version': '1', 'file_type': 'fna', 'm5rna_sims_version': '7', 'file_name': 'Smooth.139.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'publication_date': '2017-09-19 05:56:16', 'm5rna_annotation_version': '1', 'sequence_type_guess': 'WGS', 'type': 'ASCII_text', 'aa_pid': '90', 'pipeline_version': '4.0.2', 'completedtime': '2017-09-07 22:30:24', 'min_ln': '1', 'filter_ln_mult': '2.0', 'unique_id_count': '414', 'bowtie': '0', 'assembled': '1', 'filter_ln': '0', 'priority': 'immediately', 'pipeline_id': '94397c03-a42d-42fe-9c9b-2da9759dc13e', 'dereplicate': '0', 'sequencing_method_guess': 'assembled', 'checksum': '7d4b83258be5a68efc63d74cbfa98f60'}",sediment,aquatic biome,mgl611132,Australia,assembled,WGS,lake,0.6533787969422561,0.0182588371558489,3194643.0,0.0,414.0,414.0,66391.0,66391.0,12963.0,12963.0,7716.528985507246,7716.528985507246,0.9099026088361049,11.0,3199.0,
7,mgm4762898.3,custom,,,,,,,,,,,,,,,,,94.3181818181818,2.435585804569762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__,1.0,mgs611028,Smooth.039,464,"Nilemah, Shark Bay, Western Australia","3,523,995",2017-09-07 17:59:37,"-26.421285, 114.2789009","{'suffix': 'fasta', 'max_ambig': '5', 'dynamic_trim': '0', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'prefix_length': '50', 'file_type': 'fna', 'm5rna_sims_version': '7', 'sequence_content': 'DNA', 'min_qual': '15', 'filter_options': 'skip', 'max_ln': '30776', 'screen_indexes': 'h_sapiens', 'm5nr_sims_version': '7', 'filter_ambig': '0', 'fgs_type': '454', 'max_lqb': '5', 'bowtie': '0', 'assembled': '1', 'filter_ln': '0', 'priority': 'immediately', 'dereplicate': '0', 'pipeline_id': '941ba5a8-1828-49f3-b1ba-c5cad70c81b1', 'sequencing_method_guess': 'assembled', 'checksum': '6a3ba5bb06276a97f4a6f03863f19859', 'file_name': 'Smooth.039.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'publication_date': '2017-09-19 05:56:18', 'm5rna_annotation_version': '1', 'sequence_type_guess': 'WGS', 'type': 'ASCII_text', 'aa_pid': '90', 'completedtime': '2017-09-07 22:33:35', 'pipeline_version': '4.0.2', 'filter_ln_mult': '2.0', 'min_ln': '1', 'unique_id_count': '464'}",sediment,aquatic biome,mgl611030,Australia,assembled,WGS,lake,0.6269330688607674,0.0170588534148815,3523995.0,0.0,464.0,464.0,92293.0,92293.0,20998.0,20998.0,7594.816810344828,7594.816810344828,0.8618644464592032,11.0,3141.0,
8,mgm4762900.3,custom,,,,,,,,,,,,,,,,,95.45454545454544,4.855371900826446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__,1.0,mgs611037,Smooth.044,535,"Nilemah, Shark Bay, Western Australia","4,680,475",2017-09-07 17:59:50,"-26.421285, 114.2789009","{'checksum': '0314dcb63938cf28580f5f4b7199a085', 'sequencing_method_guess': 'assembled', 'priority': 'immediately', 'pipeline_id': '409fc716-45f0-47d5-bd40-fe97ad26397b', 'dereplicate': '0', 'filter_ln': '0', 'assembled': '1', 'bowtie': '0', 'unique_id_count': '535', 'pipeline_version': '4.0.2', 'completedtime': '2017-09-07 22:38:48', 'min_ln': '1', 'filter_ln_mult': '2.0', 'type': 'ASCII_text', 'aa_pid': '90', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:20', 'sequence_type_guess': 'WGS', 'file_name': 'Smooth.044.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'm5rna_sims_version': '7', 'file_type': 'fna', 'prefix_length': '50', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'dynamic_trim': '0', 'max_ambig': '5', 'suffix': 'fasta', 'fgs_type': '454', 'max_lqb': '5', 'filter_ambig': '0', 'm5nr_sims_version': '7', 'max_ln': '31241', 'screen_indexes': 'h_sapiens', 'filter_options': 'skip', 'sequence_content': 'DNA', 'min_qual': '15'}",sediment,aquatic biome,mgl611039,Australia,assembled,WGS,lake,0.6714536451962675,0.0141252691239563,4680475.0,0.0,535.0,535.0,71462.0,71462.0,20734.0,20734.0,8748.55140186916,8748.55140186916,0.9087799849374262,11.0,4037.0,
9,mgm4762904.3,custom,,,,,,,,,,,,,,,,,90.8974358974359,3.8461538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__WTAW01;s__,1.0,mgs611004,Smooth.016,549,"Nilemah, Shark Bay, Western Australia","4,148,532",2017-09-07 18:00:17,"-26.421285, 114.2789009","{'aa_pid': '90', 'type': 'ASCII_text', 'sequence_type_guess': 'WGS', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:25', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'file_name': 'Smooth.016.fasta', 'unique_id_count': '549', 'min_ln': '1', 'filter_ln_mult': '2.0', 'completedtime': '2017-09-07 22:39:31', 'pipeline_version': '4.0.2', 'filter_ln': '0', 'bowtie': '0', 'assembled': '1', 'checksum': '67156fcd324a491da2c93ba11099ba23', 'sequencing_method_guess': 'assembled', 'pipeline_id': '8fd6e015-3122-4ebd-b09d-d6ce60081722', 'priority': 'immediately', 'dereplicate': '0', 'max_ln': '30861', 'screen_indexes': 'h_sapiens', 'filter_options': 'skip', 'sequence_content': 'DNA', 'min_qual': '15', 'max_lqb': '5', 'fgs_type': '454', 'filter_ambig': '0', 'm5nr_sims_version': '7', 'prefix_length': '50', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'dynamic_trim': '0', 'max_ambig': '5', 'suffix': 'fasta', 'm5rna_sims_version': '7', 'file_type': 'fna'}",sediment,aquatic biome,mgl611006,Australia,assembled,WGS,lake,0.4691134116839403,0.025317996169934,4148532.0,0.0,549.0,549.0,107666.0,107666.0,17732.0,17732.0,7556.524590163935,7556.524590163935,0.9084413474453132,11.0,3694.0,
10,mgm4762905.3,custom,,,,,,,,,,,,,,,,,95.02262443438912,1.2820512820512822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Eisenbacteria;c__;o__;f__;g__;s__,1.0,mgs611052,Smooth.062,471,"Nilemah, Shark Bay, Western Australia","2,681,744",2017-09-07 18:00:24,"-26.421285, 114.2789009","{'filter_ln': '0', 'assembled': '1', 'bowtie': '0', 'checksum': '8a5373aef79f0a8059023190deba435d', 'sequencing_method_guess': 'assembled', 'priority': 'immediately', 'pipeline_id': 'd55985b3-2e8a-44e2-8860-9199a387b497', 'dereplicate': '0', 'aa_pid': '90', 'type': 'ASCII_text', 'sequence_type_guess': 'WGS', 'publication_date': '2017-09-19 05:56:27', 'm5rna_annotation_version': '1', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'file_name': 'Smooth.062.fasta', 'unique_id_count': '471', 'min_ln': '1', 'filter_ln_mult': '2.0', 'pipeline_version': '4.0.2', 'completedtime': '2017-09-07 22:35:10', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'prefix_length': '50', 'dynamic_trim': '0', 'max_ambig': '5', 'suffix': 'fasta', 'm5rna_sims_version': '7', 'file_type': 'fna', 'screen_indexes': 'h_sapiens', 'max_ln': '17123', 'filter_options': 'skip', 'min_qual': '15', 'sequence_content': 'DNA', 'max_lqb': '5', 'fgs_type': '454', 'filter_ambig': '0', 'm5nr_sims_version': '7'}",sediment,aquatic biome,mgl611054,Australia,assembled,WGS,lake,0.6684664904629226,0.0140698061246416,2681744.0,0.0,471.0,471.0,33657.0,33657.0,9890.0,9890.0,5693.723991507431,5693.723991507431,0.9243719758485522,11.0,2506.0,
11,mgm4762914.3,custom,,,,,,,,,,,,,,,,,90.67460317460316,4.662698412698412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__,1.0,mgs611238,Smooth.277,551,"Nilemah, Shark Bay, Western Australia","3,700,381",2017-09-07 18:01:28,"-26.421285, 114.2789009","{'checksum': '92eedebd2044ecd316efdd69f3148322', 'priority': 'immediately', 'dereplicate': '0', 'pipeline_id': 'cc9d182a-3e3f-4425-8a2c-f99dae544513', 'sequencing_method_guess': 'assembled', 'filter_ln': '0', 'bowtie': '0', 'assembled': '1', 'completedtime': '2017-09-07 22:37:51', 'pipeline_version': '4.0.2', 'min_ln': '1', 'filter_ln_mult': '2.0', 'unique_id_count': '551', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:38', 'sequence_type_guess': 'WGS', 'type': 'ASCII_text', 'aa_pid': '90', 'file_name': 'Smooth.277.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'm5rna_sims_version': '7', 'file_type': 'fna', 'dynamic_trim': '0', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'prefix_length': '50', 'suffix': 'fasta', 'max_ambig': '5', 'fgs_type': '454', 'max_lqb': '5', 'm5nr_sims_version': '7', 'filter_ambig': '0', 'filter_options': 'skip', 'max_ln': '20955', 'screen_indexes': 'h_sapiens', 'sequence_content': 'DNA', 'min_qual': '15'}",sediment,aquatic biome,mgl611240,Australia,assembled,WGS,lake,0.5834469477602442,0.0178284668057531,3700381.0,0.0,551.0,551.0,47222.0,47222.0,11924.0,11924.0,6715.7549909255895,6715.7549909255895,0.8941644117186852,11.0,3661.0,
12,mgm4762918.3,custom,,,,,,,,,,,,,,,,,93.39080459770116,1.3215317474952364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA11386;g__;s__,1.0,mgs610998,Smooth.012,850,"Nilemah, Shark Bay, Western Australia","5,925,984",2017-09-07 18:01:55,"-26.421285, 114.2789009","{'assembled': '1', 'bowtie': '0', 'filter_ln': '0', 'sequencing_method_guess': 'assembled', 'dereplicate': '0', 'priority': 'immediately', 'pipeline_id': 'a8c2929f-beac-4009-a484-bc470390c66f', 'checksum': '5bce3f8e9488e5379107de26092d68ce', 'file_name': 'Smooth.012.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'type': 'ASCII_text', 'aa_pid': '90', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:44', 'sequence_type_guess': 'WGS', 'unique_id_count': '850', 'pipeline_version': '4.0.2', 'completedtime': '2017-09-07 22:46:04', 'min_ln': '1', 'filter_ln_mult': '2.0', 'max_ambig': '5', 'suffix': 'fasta', 'prefix_length': '50', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'dynamic_trim': '0', 'file_type': 'fna', 'm5rna_sims_version': '7', 'min_qual': '15', 'sequence_content': 'DNA', 'max_ln': '19745', 'screen_indexes': 'h_sapiens', 'filter_options': 'skip', 'filter_ambig': '0', 'm5nr_sims_version': '7', 'fgs_type': '454', 'max_lqb': '5'}",sediment,aquatic biome,mgl611000,Australia,assembled,WGS,lake,0.7026460078191233,0.0155277557181852,5925984.0,0.0,850.0,850.0,65714.0,65714.0,10290.0,10290.0,6971.745882352941,6971.745882352941,0.8503435041336594,11.0,4648.0,
13,mgm4762919.3,custom,,,,,,,,,,,,,,,,,92.4731182795699,1.4193548387096775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfococcaceae;g__;s__,1.0,mgs611235,Smooth.274,969,"Nilemah, Shark Bay, Western Australia","4,881,330",2017-09-07 18:02:02,"-26.421285, 114.2789009","{'checksum': 'c9578cf945e370cbb3d7d332430459e9', 'sequencing_method_guess': 'assembled', 'dereplicate': '0', 'priority': 'immediately', 'pipeline_id': 'ad0f1967-6739-43aa-8735-63383a36e0af', 'filter_ln': '0', 'assembled': '1', 'bowtie': '0', 'unique_id_count': '969', 'filter_ln_mult': '2.0', 'min_ln': '1', 'pipeline_version': '4.0.2', 'completedtime': '2017-09-07 22:42:27', 'aa_pid': '90', 'type': 'ASCII_text', 'sequence_type_guess': 'WGS', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:46', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'file_name': 'Smooth.274.fasta', 'm5rna_sims_version': '7', 'file_type': 'fna', 'prefix_length': '50', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'dynamic_trim': '0', 'max_ambig': '5', 'suffix': 'fasta', 'max_lqb': '5', 'fgs_type': '454', 'filter_ambig': '0', 'm5nr_sims_version': '7', 'screen_indexes': 'h_sapiens', 'max_ln': '13726', 'filter_options': 'skip', 'min_qual': '15', 'sequence_content': 'DNA'}",sediment,aquatic biome,mgl611237,Australia,assembled,WGS,lake,0.4770476488989681,0.021327899349405,4881330.0,0.0,969.0,969.0,35464.0,35464.0,7557.0,7557.0,5037.492260061919,5037.492260061919,0.856430317147171,11.0,4468.0,
14,mgm4762920.3,custom,,,,,,,,,,,,,,,,,96.5909090909091,3.475935828877005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__SG8-4;g__NIOZ-UU13;s__,1.0,mgs611019,Smooth.029,774,"Nilemah, Shark Bay, Western Australia","4,934,265",2017-09-07 18:02:10,"-26.421285, 114.2789009","{'completedtime': '2017-09-07 22:44:09', 'pipeline_version': '4.0.2', 'filter_ln_mult': '2.0', 'min_ln': '1', 'unique_id_count': '774', 'publication_date': '2017-09-19 05:56:47', 'm5rna_annotation_version': '1', 'sequence_type_guess': 'WGS', 'type': 'ASCII_text', 'aa_pid': '90', 'file_name': 'Smooth.029.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'checksum': 'fdea5341aa7093598e8d6097e2c4bbc0', 'pipeline_id': '5d71574c-87d3-4b8f-94e3-7ad35d0c15bd', 'priority': 'immediately', 'dereplicate': '0', 'sequencing_method_guess': 'assembled', 'filter_ln': '0', 'bowtie': '0', 'assembled': '1', 'fgs_type': '454', 'max_lqb': '5', 'm5nr_sims_version': '7', 'filter_ambig': '0', 'filter_options': 'skip', 'max_ln': '21128', 'screen_indexes': 'h_sapiens', 'min_qual': '15', 'sequence_content': 'DNA', 'm5rna_sims_version': '7', 'file_type': 'fna', 'dynamic_trim': '0', 'prefix_length': '50', 'rna_pid': '97', 'm5nr_annotation_version': '1', 'suffix': 'fasta', 'max_ambig': '5'}",sediment,aquatic biome,mgl611021,Australia,assembled,WGS,lake,0.5126364311604666,0.0205267180823983,4934265.0,0.0,774.0,774.0,66345.0,66345.0,12339.0,12339.0,6375.019379844961,6375.019379844961,0.8828625945302897,11.0,4531.0,
15,mgm4762921.3,custom,,,,,,,,,,,,,,,,,92.24305106658048,4.495504495504496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__UM-FILTER-46-8;f__UM-FILTER-46-8;g__;s__,1.0,mgs610995,Smooth.007,851,"Nilemah, Shark Bay, Western Australia","3,600,175",2017-09-07 18:02:17,"-26.421285, 114.2789009","{'assembled': '1', 'bowtie': '0', 'filter_ln': '0', 'sequencing_method_guess': 'assembled', 'pipeline_id': '97e994d5-37e8-4224-a7ed-143f3306371e', 'priority': 'immediately', 'dereplicate': '0', 'checksum': '5823ffccf1007c56df8598f57ea9948e', 'file_name': 'Smooth.007.fasta', 'submission': 'a51a3fb6-60e4-4ba9-9db5-bf7801036c81', 'type': 'ASCII_text', 'aa_pid': '90', 'm5rna_annotation_version': '1', 'publication_date': '2017-09-19 05:56:49', 'sequence_type_guess': 'WGS', 'unique_id_count': '851', 'completedtime': '2017-09-07 22:38:15', 'pipeline_version': '4.0.2', 'filter_ln_mult': '2.0', 'min_ln': '1', 'max_ambig': '5', 'suffix': 'fasta', 'm5nr_annotation_version': '1', 'rna_pid': '97', 'prefix_length': '50', 'dynamic_trim': '0', 'file_type': 'fna', 'm5rna_sims_version': '7', 'min_qual': '15', 'sequence_content': 'DNA', 'max_ln': '11947', 'screen_indexes': 'h_sapiens', 'filter_options': 'skip', 'filter_ambig': '0', 'm5nr_sims_version': '7', 'fgs_type': '454', 'max_lqb': '5'}",sediment,aquatic biome,mgl610997,Australia,assembled,WGS,lake,0.4704612970202837,0.0233913046947913,3600175.0,0.0,851.0,851.0,39567.0,39567.0,5949.0,5949.0,4230.522914218566,4230.522914218566,0.920958564514225,11.0,3536.0,
